Case_no,Joint,Composition_Method,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
3630,JT-10,LIBS_XRF,4.5,0.156,53824.692773673734,69177.3942398037,0.10830068831838648,1.0331870927558888,0.002082234638894667
3631,JT-10,LIBS_XRF,4.5,0.156,53925.47265447378,68944.5395641018,0.14405570606182205,1.0372511662031572,0.019736874984355286
3632,JT-10,LIBS_XRF,4.5,0.156,44693.94990743919,63879.1174559149,0.11148811696344474,1.0188410912406172,0.0052136308789872115
3633,JT-10,LIBS_XRF,4.5,0.156,46948.99200078452,68649.92830063117,0.09972048321537441,1.0300685158026852,0.006141414107625914
3634,JT-10,LIBS_XRF,4.5,0.156,50433.396607680974,59794.14326708801,0.0925328172604532,1.0400991433450821,0.0017464952354816034
3635,JT-10,LIBS_XRF,4.5,0.156,47645.39339759918,63291.13019686646,0.08425177583453891,1.0616389386983938,0.023604010956318658
3636,JT-10,LIBS_XRF,4.5,0.156,51569.97766520679,62184.547557785874,0.12217768803218594,1.0142175288548922,0.03447827282804462
3637,JT-10,LIBS_XRF,4.5,0.156,56699.67948741612,68448.46200531365,0.1226270402086134,1.0591712048806257,0.0027407714355718728
3638,JT-10,LIBS_XRF,4.5,0.156,61184.935583720784,65490.63598257961,0.12904265316510266,1.0507090164979445,0.00973733689485633
3639,JT-10,LIBS_XRF,4.5,0.156,42853.06257172716,68589.99690197973,0.09572512995735946,1.018803499349217,1.5075401085136572e-4
3640,JT-10,LIBS_XRF,4.5,0.156,47870.043932361084,68128.93542439846,0.15911513593684368,1.0104872542764178,5.765720344174112e-5
3641,JT-10,LIBS_XRF,4.5,0.156,57619.88318271011,70333.69609474383,0.1186067727765533,1.0372425823227418,0.0070140415461973915
3642,JT-10,LIBS_XRF,4.5,0.156,45644.406626103526,68816.47627864701,0.15395521384259625,1.0251248092207565,0.009233611770067098
3643,JT-10,LIBS_XRF,4.5,0.156,61413.02829723848,65978.37502044253,0.15663961058017045,0.969825599706516,0.0012950799488576047
3644,JT-10,LIBS_XRF,4.5,0.156,41664.19130307635,68651.90010127916,0.10261678377658562,1.0352901937038375,0.006408185488459995
3645,JT-10,LIBS_XRF,4.5,0.156,47146.81492613322,65025.236750335454,0.17793744586036567,1.0490207899826292,0.0016584997978572745
3646,JT-10,LIBS_XRF,4.5,0.156,52944.502285475,75253.98805074334,0.12139023595779096,1.0345982987023308,7.767190111234996e-4
3647,JT-10,LIBS_XRF,4.5,0.156,46803.313883952134,66506.66361621683,0.15776046136197258,0.9936095578293276,0.0033068192799325814
3648,JT-10,LIBS_XRF,4.5,0.156,40259.0418258082,67122.54225848848,0.11775930680877464,1.0262066609265161,5.285615343165171e-5
3649,JT-10,LIBS_XRF,4.5,0.156,52487.15426209086,68986.57874338665,0.10447628675908001,1.0139796081141217,8.470857324818064e-4
3650,JT-10,LIBS_XRF,4.5,0.156,46408.74917899101,64422.93707169671,0.15517805028096288,1.0170581256671036,0.0028376001122628926
3651,JT-10,LIBS_XRF,4.5,0.156,48845.655011010895,65785.94550704295,0.11667077268848226,1.0052761284020781,0.003974042783142212
3652,JT-10,LIBS_XRF,4.5,0.156,48038.50145516746,72498.28216615858,0.13170612959281436,1.0004910894755952,0.0045516184661062355
3653,JT-10,LIBS_XRF,4.5,0.156,48020.96699352727,64471.20002174415,0.11582206517572727,1.0359931269811131,0.004890943620807369
3654,JT-10,LIBS_XRF,4.5,0.156,46537.6458680298,67252.10560430856,0.1312871606090033,1.0068889513903496,0.00962757049340308
3655,JT-10,LIBS_XRF,4.5,0.156,44941.28255623445,66595.29361375685,0.14731572516612054,1.0062332792882434,0.004685766098632207
3656,JT-10,LIBS_XRF,4.5,0.156,51851.28471756327,68197.29937123947,0.14285365739114173,1.0130648098533106,0.024578454017533412
3657,JT-10,LIBS_XRF,4.5,0.156,52899.41890737004,67019.07421208399,0.12040397927766142,1.0608824819201756,0.006380688971852844
3658,JT-10,LIBS_XRF,4.5,0.156,47725.10905370709,63305.0377053928,0.08014811989687962,1.0108790336941413,0.0033874070802457357
3659,JT-10,LIBS_XRF,4.5,0.156,43122.63671725048,71713.40129348874,0.1356043029457625,1.0233979885673075,0.005142764068075969
3660,JT-10,LIBS_XRF,4.5,0.156,41511.574603555295,69238.96223827903,0.13609627008018,1.0202347094159547,0.005183799168886278
3661,JT-10,LIBS_XRF,4.5,0.156,56376.71567029612,69417.05991015788,0.12798733136481613,1.040597382424572,0.017179781771256383
3662,JT-10,LIBS_XRF,4.5,0.156,52649.907907459754,69910.91171236159,0.14218103228511225,1.023779662838071,0.01438541721284978
3663,JT-10,LIBS_XRF,4.5,0.156,50426.982277376606,69416.55736824409,0.14311314238802098,0.9899583384926687,0.005104606196680182
3664,JT-10,LIBS_XRF,4.5,0.156,57072.27157191707,70082.3010660885,0.1639546990154012,1.0215410571243608,0.010939036370149141
3665,JT-10,LIBS_XRF,4.5,0.156,47699.92841202561,71168.48143763449,0.14240787040272104,1.0230603094721027,7.545193787089467e-4
3666,JT-10,LIBS_XRF,4.5,0.156,46805.66201314581,65522.77442389149,0.1521650430492827,1.0495229152139052,0.008433596112041867
3667,JT-10,LIBS_XRF,4.5,0.156,44678.810559456266,59046.30686868288,0.11708754184592893,1.0430733148701736,0.002281775480849248
3668,JT-10,LIBS_XRF,4.5,0.156,45184.94080829964,70960.37775650232,0.1327042852621249,1.0277551614641771,0.007356245684354833
3669,JT-10,LIBS_XRF,4.5,0.156,44557.28136639471,71164.13120082169,0.09657306605532155,1.0270610236512057,0.012065767331986645
3670,JT-10,LIBS_XRF,4.5,0.156,43892.84591901565,69204.78746534395,0.14113652908248248,1.037550457910885,8.852537168802168e-4
3671,JT-10,LIBS_XRF,4.5,0.156,47281.08997370584,70579.6811999044,0.10721067122034483,1.054070270916409,0.005611558329797366
3672,JT-10,LIBS_XRF,4.5,0.156,43428.62284213576,65622.89355162079,0.15179357772649435,1.0417473133949493,0.005855171921688147
3673,JT-10,LIBS_XRF,4.5,0.156,41286.46620447685,64650.51402729539,0.11697942742111818,1.0465184656960853,0.010265191703300116
3674,JT-10,LIBS_XRF,4.5,0.156,51874.37342702024,67788.60026908336,0.09341590039113927,1.02228933157698,6.589386975292026e-4
3675,JT-10,LIBS_XRF,4.5,0.156,54960.21477676763,70193.44984309039,0.11619217025432826,1.048409926880065,0.00667618186027194
3676,JT-10,LIBS_XRF,4.5,0.156,46221.52133970327,67083.30094677449,0.14213469269549664,1.031677460986373,0.014384526555422737
3677,JT-10,LIBS_XRF,4.5,0.156,51691.955516937946,67108.32057674181,0.12506698703936403,1.0510778822531432,0.0032283500631940824
3678,JT-10,LIBS_XRF,4.5,0.156,47322.599861599476,64865.05506426757,0.14758828661891293,1.0067508100288232,0.0026226922844948012
3679,JT-10,LIBS_XRF,4.5,0.156,49092.430348817885,70484.63909077813,0.12300965271089889,1.0178144985463953,0.009100492009278822
3680,JT-10,LIBS_XRF,4.5,0.156,55277.21285856269,62438.118383782064,0.12842418641534836,1.0401220738574992,0.0034007220959105166
3681,JT-10,LIBS_XRF,4.5,0.156,45980.55890937838,69532.63213845663,0.11877356220081002,1.026806744611131,0.01301275336464345
3682,JT-10,LIBS_XRF,4.5,0.156,42776.40180468893,67294.69271673683,0.10071476681856203,1.0403747366058778,0.002881603815487489
3683,JT-10,LIBS_XRF,4.5,0.156,45226.307119705816,66959.14651817021,0.12439282505209995,1.0234398226269332,0.001274156847387739
3684,JT-10,LIBS_XRF,4.5,0.156,38151.27338570611,69579.52106469417,0.13721996919690596,1.004101834527493,0.002078765421964775
3685,JT-10,LIBS_XRF,4.5,0.156,43933.602765665775,66383.85391812449,0.1110149347616694,1.0070497204641298,0.00974686959945088
3686,JT-10,LIBS_XRF,4.5,0.156,42262.57521716169,72166.4299255447,0.11294154340615341,1.031737004606548,0.006015909492290481
3687,JT-10,LIBS_XRF,4.5,0.156,43238.111251656956,79321.08135992358,0.15322787705891605,1.0277249111456777,0.01844260437524356
3688,JT-10,LIBS_XRF,4.5,0.156,37689.65016306977,72155.11382676118,0.15190201469690162,1.0107355343587938,0.006120523760436022
3689,JT-10,LIBS_XRF,4.5,0.156,36717.13641053965,64436.13883006832,0.11451970667715362,1.0380072918000003,0.0016225928850147728
3690,JT-10,LIBS_XRF,4.5,0.156,48858.42381923218,74740.28955645437,0.10644308555280108,1.0214812375076792,4.270191810902247e-4
3691,JT-10,LIBS_XRF,4.5,0.156,46336.67840111787,68092.29196442725,0.08582591688007488,1.011187704731945,0.007950841008578829
3692,JT-10,LIBS_XRF,4.5,0.156,51768.13379261925,75949.97634835567,0.10174693700003715,1.0465478876091887,0.008907911308045701
3693,JT-10,LIBS_XRF,4.5,0.156,45465.62580477938,59906.8403964627,0.08511790752454168,1.0214684380812349,0.003985219979177411
3694,JT-10,LIBS_XRF,4.5,0.156,50691.99923264118,68991.6748220063,0.13813946674064556,0.9962208886941113,1.8885215055827135e-4
3695,JT-10,LIBS_XRF,4.5,0.156,53458.5842724292,66993.80042715505,0.11443059441059944,1.0192491349224428,0.008069717203766282
3696,JT-10,LIBS_XRF,4.5,0.156,53322.89948236302,67231.91745029012,0.17922333905041193,0.9881807036783026,0.004017462766398135
3697,JT-10,LIBS_XRF,4.5,0.156,46339.610603614594,65875.71406014099,0.17059188845819143,1.0548268638328488,0.0038287355630547406
3698,JT-10,LIBS_XRF,4.5,0.156,41207.384743038856,72217.14752484951,0.11523666207668014,1.0274801470121555,0.004533032628570438
3699,JT-10,LIBS_XRF,4.5,0.156,44481.80593120343,61836.93839476804,0.1483178675665467,1.0522505740994212,0.0039889655683107116
3700,JT-10,LIBS_XRF,4.5,0.156,46405.676874997254,68531.97844148945,0.13774451511639205,1.0003713187967234,0.013182651652285757
3701,JT-10,LIBS_XRF,4.5,0.156,43678.55315480689,63258.86188779105,0.10366785035721846,1.0208875826151367,0.012660824323815779
3702,JT-10,LIBS_XRF,4.5,0.156,50654.97940000232,72454.1478332077,0.12174618004105936,1.0080308006316823,0.007094848950021876
3703,JT-10,LIBS_XRF,4.5,0.156,35975.45923290691,73031.91675906173,0.1377110036828877,1.0339079445223065,0.0018192772275735481
3704,JT-10,LIBS_XRF,4.5,0.156,47401.05364068018,73784.64689559033,0.1537122805888024,1.0289251854958936,0.013233593957915513
3705,JT-10,LIBS_XRF,4.5,0.156,40757.494903358325,68487.6646664193,0.1142392174477634,1.0131432222286174,0.005977054812450221
3706,JT-10,LIBS_XRF,4.5,0.156,45101.36430915891,71541.81578763429,0.0937745758741887,1.0075626239162812,0.013499289288484529
3707,JT-10,LIBS_XRF,4.5,0.156,39948.01151925628,75163.09380925042,0.20593394786822544,1.0113432308515473,0.006058345247047084
3708,JT-10,LIBS_XRF,4.5,0.156,46081.3073034481,65258.51127186587,0.11119040607127993,1.029719240293499,0.0031225122189181857
3709,JT-10,LIBS_XRF,4.5,0.156,48561.843016175495,70211.91254852882,0.11743916994032909,1.0262041467666423,0.002434139905318747
3710,JT-10,LIBS_XRF,4.5,0.156,54305.410312299995,70089.7004651,0.1590852979450602,1.0266482546989328,0.003768967132047431
3711,JT-10,LIBS_XRF,4.5,0.156,54025.36383185377,69898.0962508817,0.1064394983120123,1.022352155811931,0.0011013916066009762
3712,JT-10,LIBS_XRF,4.5,0.156,47875.731091953654,67201.94302821928,0.14809544263417457,1.0344412920940165,0.004448100257048854
3713,JT-10,LIBS_XRF,4.5,0.156,36364.40569940221,75758.26106628588,0.13778701731169918,1.012102490689474,0.005750407287782384
3714,JT-10,LIBS_XRF,4.5,0.156,53001.22364097859,71634.5492689419,0.09042917005335568,1.035200161359132,0.0029113034859997618
3715,JT-10,LIBS_XRF,4.5,0.156,48582.39351021337,62853.40562076724,0.11866254353245669,1.0200003615723252,6.602742816605553e-5
3716,JT-10,LIBS_XRF,4.5,0.156,44489.31588086985,72611.53640295018,0.11312420802955178,0.9917466742516711,0.009148660290931133
3717,JT-10,LIBS_XRF,4.5,0.156,52267.810516192454,68960.44670078724,0.0755943896860308,1.0193661301554662,0.00442970491249476
3718,JT-10,LIBS_XRF,4.5,0.156,45291.34386495904,72996.38859536477,0.155622244156996,1.084748077574487,0.004834173752381137
3719,JT-10,LIBS_XRF,4.5,0.156,43296.31778179287,67463.34443076125,0.12214218720129602,1.0454039357003049,0.006487921000386941
3720,JT-10,LIBS_XRF,4.5,0.156,47486.741957411374,63552.33376835083,0.10714419200133629,1.0127414901395122,0.004869513867197344
3721,JT-10,LIBS_XRF,4.5,0.156,44899.46887045665,72419.0575895357,0.1395348928318839,1.043817812173264,0.011897350458759474
3722,JT-10,LIBS_XRF,4.5,0.156,43112.61076121186,70328.15602180187,0.12191026087907667,0.9992655393669396,0.01152691592300568
3723,JT-10,LIBS_XRF,4.5,0.156,44295.59669163807,65187.22529089233,0.14212508206154478,1.005980772867452,0.0035880792278807716
3724,JT-10,LIBS_XRF,4.5,0.156,42892.47912721078,62835.36830113363,0.1536021678335741,1.0022880754285133,0.017504809842177237
3725,JT-10,LIBS_XRF,4.5,0.156,46420.51386508075,66888.09449035568,0.14415651714188343,0.9761289248916375,0.006253250448454715
3726,JT-10,LIBS_XRF,4.5,0.156,44744.41220531836,72905.35107443378,0.1021453018430253,1.0649768060491056,0.009385874717969145
3727,JT-10,LIBS_XRF,4.5,0.156,44421.00477858863,68614.40063236307,0.153969893356562,1.006223313361388,0.012348058434231639
3728,JT-10,LIBS_XRF,4.5,0.156,41066.20631339893,73798.32633518097,0.12466785525338572,0.995535019649588,0.01011876749871732
3729,JT-10,LIBS_XRF,4.5,0.156,38842.17300087053,74090.39771583164,0.16854997033333016,0.9815011908609502,0.0022363930667000575
3730,JT-10,LIBS_XRF,4.5,0.156,51868.49997430554,69717.87732334454,0.10648815774152835,1.0256955308565263,0.001208694027706594
3731,JT-10,LIBS_XRF,4.5,0.156,57116.36939989477,73162.01714052851,0.06749876435708875,1.0342111203772277,0.003578021937714085
3732,JT-10,LIBS_XRF,4.5,0.156,48133.042974492084,69769.61472172494,0.13710500664539593,1.0349537215949953,0.013072369726428858
3733,JT-10,LIBS_XRF,4.5,0.156,37744.09567785024,72787.97447811595,0.15888723940526145,1.0051963622662459,0.009048298354217194
3734,JT-10,LIBS_XRF,4.5,0.156,51470.58472721425,64455.93074674407,0.12375040697715722,1.0107885300988315,0.005062517125862541
3735,JT-10,LIBS_XRF,4.5,0.156,51404.8785192412,64298.18477382857,0.1290158989308299,1.0531674697635698,0.017953796571619912
3736,JT-10,LIBS_XRF,4.5,0.156,51426.53023183935,66219.12064550367,0.08279404283241326,1.0202839234120438,0.0033670270543970293
3737,JT-10,LIBS_XRF,4.5,0.156,43439.81947078406,71330.18034144401,0.08740401401622108,1.0502522138190837,0.002087396470528481
3738,JT-10,LIBS_XRF,4.5,0.156,46973.67978788733,59484.10101944797,0.06573119261072322,0.980282513669231,2.596811717386293e-4
3739,JT-10,LIBS_XRF,4.5,0.156,44448.485742275705,57505.79298094021,0.11096900593801431,1.0279501749216005,8.5955118056288e-4
3740,JT-10,LIBS_XRF,4.5,0.156,51781.16436584931,68767.52066104856,0.09440722691866572,0.9972150040292488,0.014228477312725816
3741,JT-10,LIBS_XRF,4.5,0.156,55992.77650391811,74935.84440405473,0.12650249747238076,1.0245806409286138,0.0030658842665312255
3742,JT-10,LIBS_XRF,4.5,0.156,45886.22974451061,69872.75900221175,0.17081542335147223,1.008649868523298,0.011212870990233824
3743,JT-10,LIBS_XRF,4.5,0.156,49951.009919973614,67540.96344584056,0.11459532105247863,1.0181096782552237,8.748268119758435e-4
3744,JT-10,LIBS_XRF,4.5,0.156,47113.32348048703,64529.96200288697,0.15398505188662887,1.0219848741826807,0.007927040797931093
3745,JT-10,LIBS_XRF,4.5,0.156,53982.75093600841,67117.17051887073,0.12893848690916548,1.020600582098886,0.013027301241503655
3746,JT-10,LIBS_XRF,4.5,0.156,45383.95509171973,69165.54126855887,0.16134586668854656,1.0152194140312012,0.003063593092505591
3747,JT-10,LIBS_XRF,4.5,0.156,38182.26032605125,67410.51417296779,0.15290644257416475,1.0225808147594033,0.015039184228372965
3748,JT-10,LIBS_XRF,4.5,0.156,47985.09054080602,61424.21987785492,0.14197075508508655,1.0361945027632613,0.004969987767284858
3749,JT-10,LIBS_XRF,4.5,0.156,44246.29495647706,72840.26657669671,0.20750959228800264,0.9986029272558558,0.001729598538067715
3750,JT-10,LIBS_XRF,4.5,0.156,48291.841359814556,69894.29659749755,0.09359542428782053,1.0187128558758733,0.005243875225350346
3751,JT-10,LIBS_XRF,4.5,0.156,46230.01224739595,71102.27410825308,0.06944236368320197,1.0083618266613112,0.0054101011937697
3752,JT-10,LIBS_XRF,4.5,0.156,50324.80439966385,70564.06946148166,0.1760100570357352,1.0022857918063393,9.619469178290439e-4
3753,JT-10,LIBS_XRF,4.5,0.156,58144.142705143095,70044.16771613318,0.14816800445853004,1.0371978663632475,0.012674102464742385
3754,JT-10,LIBS_XRF,4.5,0.156,48616.77699674832,65267.290233300446,0.08883692704431363,1.027109275337506,0.008627378367812404
3755,JT-10,LIBS_XRF,4.5,0.156,48464.908098087326,69122.23349488011,0.1259261391906162,1.0403844825352713,0.009574023976066187
3756,JT-10,LIBS_XRF,4.5,0.156,47700.83582400043,71567.45494497719,0.1227033331373064,1.041491412369012,0.010688580952449931
3757,JT-10,LIBS_XRF,4.5,0.156,51839.00905649363,67479.62679003704,0.14214586192738035,1.048558728789936,2.834600724649732e-4
3758,JT-10,LIBS_XRF,4.5,0.156,39191.617747483375,64790.303623866224,0.13538169814012033,1.0510652864137604,0.011787711186500441
3759,JT-10,LIBS_XRF,4.5,0.156,37215.1888129222,63871.1485767843,0.1174892440233903,1.013309509103697,0.007884170913280166
3760,JT-10,LIBS_XRF,4.5,0.156,40351.25091830201,66917.64617923403,0.13363598138864446,1.0571891718078672,4.114996183284434e-4
3761,JT-10,LIBS_XRF,4.5,0.156,46153.37479549483,72921.55186163972,0.1766730308439941,0.9911124724024568,0.014945551407311197
3762,JT-10,LIBS_XRF,4.5,0.156,45097.29211945056,68493.95551850511,0.16907138946484307,1.0353829673887909,0.0012652537058489939
3763,JT-10,LIBS_XRF,4.5,0.156,40974.081892928654,67276.93344689866,0.15283106910655161,1.0514875618885493,0.00865347220410652
3764,JT-10,LIBS_XRF,4.5,0.156,54404.875979721815,65957.18595179387,0.12011980469543589,1.003353926434277,0.006965915992652548
3765,JT-10,LIBS_XRF,4.5,0.156,54738.882022033366,66900.17465733056,0.11657755963817348,1.0390200775089355,0.005863179981319532
3766,JT-10,LIBS_XRF,4.5,0.156,38912.208256816775,71055.71815384613,0.11363304198739521,0.992246512074415,0.010938971968927125
3767,JT-10,LIBS_XRF,4.5,0.156,53810.27929959363,64502.78518411619,0.13891402955866114,1.0422860084384185,0.005889773626281675
3768,JT-10,LIBS_XRF,4.5,0.156,49294.94917207781,65122.17029076704,0.08944873826629726,1.0471052069485358,2.3134204275286965e-5
3769,JT-10,LIBS_XRF,4.5,0.156,44009.89981122349,68672.21370274232,0.18648332150461785,1.0066227637679175,0.0067677769864994295
3770,JT-10,LIBS_XRF,4.5,0.156,45428.120962828034,70718.25359529353,0.12515022070402593,1.0182988708891096,0.003702735130033054
3771,JT-10,LIBS_XRF,4.5,0.156,49580.70844714928,70681.58870344065,0.16422288358591924,1.0285228706140295,0.012967926504812174
3772,JT-10,LIBS_XRF,4.5,0.156,44172.62795575265,70886.1167974548,0.15062726745252036,1.0202998933778027,0.007567895831763171
3773,JT-10,LIBS_XRF,4.5,0.156,42500.49474201229,74881.81615730815,0.06182189691657135,1.0408858920330275,0.003369864044133151
3774,JT-10,LIBS_XRF,4.5,0.156,45507.536779251655,59253.53173060353,0.10742394872347841,1.031222725964392,0.005560129047583384
3775,JT-10,LIBS_XRF,4.5,0.156,39784.61443222164,75307.80877549843,0.1320026645769461,1.021567151592897,4.136368891086053e-4
3776,JT-10,LIBS_XRF,4.5,0.156,40577.77933518803,68290.29439469229,0.10995390505634994,1.0219960994410644,0.006565393531416431
3777,JT-10,LIBS_XRF,4.5,0.156,43615.32931164085,64844.824886458744,0.14617297690503567,1.0053217587802357,0.0033027497798089993
3778,JT-10,LIBS_XRF,4.5,0.156,43207.271248733836,69423.24658466912,0.13928101701817178,1.0234419798451402,0.001572325950616553
3779,JT-10,LIBS_XRF,4.5,0.156,33801.07007374405,65837.90664357773,0.12977281739445856,0.9821719406411764,0.012402875672941873
3780,JT-10,LIBS_XRF,4.5,0.156,39943.97210179578,64166.881158586446,0.11558308795865029,1.0077245698837036,0.011154089730540268
3781,JT-10,LIBS_XRF,4.5,0.156,53987.82423009031,67522.84171491259,0.11911626718588877,1.064167435315778,0.01322041372364207
3782,JT-10,LIBS_XRF,4.5,0.156,42443.94452187197,74844.64348931065,0.09247334977441742,1.0434135166020333,0.009679020378917477
3783,JT-10,LIBS_XRF,4.5,0.156,57348.919297039974,65790.31210873883,0.10890244795527405,1.0593884794145432,0.008919976902811252
